,author_name,tag
13971,Madhavok,"['Other_Pets', 'Others']"
13972,Madra123,"['Behavior_Play_Outside', 'Others']"
13973,Maggie,['Other_Pets']
13974,Maiha,['Author_Interest']
13975,Malch,['Other_Pets']
13976,MalusLupus,['Behavior_Play_Outside']
13977,MamaToChance,"['Meet_Memory', 'Condolences']"
13978,Manda,['Behavior_Play_Outside']
13979,MandyChad,['Discussion_Question']
13980,Marcolix,['Discussion_Question']
13981,Maria1010,"['Discussion_Question', 'Others']"
13982,Maria89,"['Behavior_Play_Outside', 'Others']"
13983,Marie764,['Behavior_Play_Outside']
13984,Mariiep,['Discussion_Question']
13985,MarkAndOscar,['Meet_Memory']
13986,Markpets,['Meet_Memory']
13987,Markzackhill,['Discussion_Question']
13988,MaryEllen,['Other_Pets']
13989,MaryJordonPayne,['Author_Interest']
13990,Masey24,"['Other_Pets', 'Others']"
13991,Mason Mitchell,"['Breed_Color', 'Meet_Memory']"
13992,Masoncreek,['Other_Pets']
13993,Matvej,['Other_Pets']
13994,Maui924,['Behavior_Play_Outside']
13995,Mauisdad,['Behavior_Play_Outside']
13996,MaxineSharwood,['Others']
13997,Maxpipsta,['Meet_Memory']
13998,MazieDog,"['Behavior_Play_Outside', 'Dog_Film']"
13999,McG,['Other_Pets']
14000,McMegan,['Other_Pets']
14001,Medic0,"['Other_Pets', 'Others']"
14002,MeganH,['Meet_Memory']
14003,Meggie07,"['Other_Pets', 'Breed_Color']"
14004,Megze,"['Other_Pets', 'Welcome_New_Partner']"
14005,Mel0801,['Behavior_Play_Outside']
14006,MelLovesRoss,['Behavior_Play_Outside']
14007,Melron,['Other_Pets']
14008,Mia1,['Other_Pets']
14009,Mich2608,"['Other_Pets', 'Others', 'Dog_Daily_Life']"
14010,Michelle,['Meet_Memory']
14011,Michelle666,['Discussion_Question']
14012,Michelletaaffe,['Others']
14013,Mickee,"['Behavior_Play_Outside', 'Others']"
14014,Mighty Barkers,"['Meet_Memory', 'Others']"
14015,Mikanaive,['Discussion_Question']
14016,MikeR83,['Other_Pets']
14017,Millyxo,['Behavior_Play_Outside']
14018,Miss Silly,"['Meet_Memory', 'Others']"
14019,MissLadysMama,['Others']
14020,MissM,['Behavior_Play_Outside']
14021,MissPix,['Other_Pets']
14022,Misstiddliewinks,['Behavior_Play_Outside']
14023,MissyMaltipoo,['Behavior_Play_Outside']
14024,MissyandEva7,['Behavior_Play_Outside']
14025,Mizac92,['Behavior_Play_Outside']
14026,MnBlueSkies,['Other_Pets']
14027,Mnavone,['Behavior_Play_Outside']
14028,MoMo,['Other_Pets']
14029,Mom2ShadowNPepper,['Other_Pets']
14030,Mommy2FurBabies,"['Behavior_Play_Outside', 'Others']"
14031,Moosed,['Meet_Memory']
14032,MorganM,['Meet_Memory']
14033,MorkyDad,['Meet_Memory']
14034,MosinMom91,['Behavior_Play_Outside']
14035,Mr Beauceron,['Behavior_Play_Outside']
14036,MrAndrew,['Meet_Memory']
14037,MrBusyBuddy,"['Other_Pets', 'Others']"
14038,MrGriffin,"['Other_Pets', 'Breed_Color']"
14039,Mufasa,['Discussion_Question']
14040,MugenPUP,['Behavior_Play_Outside']
14041,MustangBlue,['Other_Pets']
14042,Mustangshar,['Meet_Memory']
14043,MyBella,['Behavior_Play_Outside']
14044,MyDawgzBite,"['Discussion_Question', 'Dog_Giving']"
14045,MyDogMolly,['Other_Pets']
14046,MyGuinga,"['Meet_Memory', 'Others']"
14047,Mydoodmason,['Discussion_Question']
14048,Mymintbox,['Behavior_Play_Outside']
14049,Mynia,"['Meet_Memory', 'Others']"
14050,N2007,['Meet_Memory']
14051,NPS2007,['Behavior_Play_Outside']
14052,NaomiJ,['Other_Pets']
14053,NatefromRI,['Behavior_Play_Outside']
14054,Nathan91,"['Meet_Memory', 'Dog_Family']"
14055,NavNav,['Meet_Memory']
14056,Need Help,['Behavior_Play_Outside']
14057,Nemo,['Discussion_Question']
14058,Neptune,"['Meet_Memory', 'Others']"
14059,NewImage,['Meet_Memory']
14060,Newelln,['Behavior_Play_Outside']
14061,NicoRita,['Behavior_Play_Outside']
14062,Nigel,"['Discussion_Question', 'Dog_Film']"
14063,Nika,['Discussion_Question']
14064,Noreck,['Behavior_Play_Outside']
14065,NotsoNimble,"['Behavior_Play_Outside', 'Others']"
14066,NovaPuppy,['Other_Pets']
14067,Nymeriababy082,"['Meet_Memory', 'Dog_Giving']"
14068,OKDogLvr63,['Discussion_Question']
14069,OPTIMUS124,"['Other_Pets', 'Others', 'Training']"
14070,Oakes Dog,['Behavior_Play_Outside']
14071,Obx,['Behavior_Play_Outside']
14072,Occy,"['Dog_Family', 'Others']"
14073,Oklahoma,['Behavior_Play_Outside']
14074,Oliver and Fairfax,['Discussion_Question']
14075,Ollie Monster,['Discussion_Question']
14076,Olliebrighton,['Discussion_Question']
14077,Orchid,['Behavior_Play_Outside']
14078,Orco,['Meet_Memory']
14079,Oreoo,['Behavior_Play_Outside']
14080,Orlando,['Behavior_Play_Outside']
14081,Osiris,"['Author_Interest', 'Others']"
14082,Ozzys mum,['Meet_Memory']
14083,Ozzysmom,['Behavior_Play_Outside']
14084,P L JAM,['Meet_Memory']
14085,PJG,"['Other_Pets', 'Others']"
14086,PSpetsaftey,['Discussion_Question']
14087,Palu,['Behavior_Play_Outside']
14088,Panther Claw Kennel,['Behavior_Play_Outside']
14089,Patrick123,['Behavior_Play_Outside']
14090,Paula R,['Other_Pets']
14091,Paulacooke04,['Other_Pets']
14092,PawsyohmyPaws,['Meet_Memory']
14093,Pdg,['Other_Pets']
14094,Pebby,['Behavior_Play_Outside']
14095,PenelopeShark,['Other_Pets']
14096,Pepperandrafie,['Meet_Memory']
14097,Petoware,['Author_Interest']
14098,Phantom,['Others']
14099,Pilot1,"['Author_Interest', 'Others']"
14100,Pink Jersey,['Meet_Memory']
14101,PinkBagle,['Meet_Memory']
14102,Pip2929,"['Behavior_Play_Outside', 'Others']"
14103,PipAndRJ,['Other_Pets']
14104,Pitbeast,['Other_Pets']
14105,PitterPatter,['Others']
14106,PolarBearShare,['Author_Interest']
14107,PomBoxerMom,['Meet_Memory']
14108,Pooch Pal,['Others']
14109,Popsticz2407,"['Other_Pets', 'Flying_Disc', 'Dog_Daily_Life', 'Others']"
14110,Porphyria,['Other_Pets']
14111,Porter,['Behavior_Play_Outside']
14112,Prada,['Behavior_Play_Outside']
14113,Pradius,['Discussion_Question']
14114,Prairie Orca,['Other_Pets']
14115,PresaCanarioKing,['Meet_Memory']
14116,Princess Pinkchi,['Behavior_Play_Outside']
14117,PrincessMom,['Behavior_Play_Outside']
14118,Prissrei,"['Behavior_Play_Outside', 'Others']"
14119,Psittaciformes,"['Breed_Color', 'Author_Interest']"
14120,PublicEnemy,['Other_Pets']
14121,PugLove,['Meet_Memory']
14122,Pugaloo,['Meet_Memory']
14123,Pupflix,['Meet_Memory']
14124,PupperMom,['Meet_Memory']
14125,Puppy Cuddler,['Behavior_Play_Outside']
14126,PuppyBluesClues,['Behavior_Play_Outside']
14127,PuppyLove7704600,['Meet_Memory']
14128,PurrpleRav,['Other_Pets']
14129,Quarissamin,['Others']
14130,QuarterPony,['Other_Pets']
14131,R2nkn,['Behavior_Play_Outside']
14132,RJM1979,['Others']
14133,RKG,"['Other_Pets', 'Others']"
14134,Rachelle,['Other_Pets']
14135,Rachluvshorses4eva,"['Meet_Memory', 'Flying_Disc']"
14136,Rachy66,['Discussion_Question']
14137,RadRani,['Other_Pets']
14138,Raffa,['Behavior_Play_Outside']
14139,Rainne,"['Meet_Memory', 'Others']"
14140,RalphieRoo,['Behavior_Play_Outside']
14141,Rammus,['Discussion_Question']
14142,RavensFan24,"['Discussion_Question', 'Others']"
14143,Ray Jewhurst,['Others']
14144,Rebecky,['Other_Pets']
14145,Redsoblue,"['Behavior_Play_Outside', 'Others', 'Dog_Daily_Life']"
14146,Reeves729,['Behavior_Play_Outside']
14147,Reginator,['Meet_Memory']
14148,Rene109,['Other_Pets']
14149,RestCJ,['Author_Interest']
14150,RichSad,['Others']
14151,Riiven,['Author_Interest']
14152,Rikku,['Behavior_Play_Outside']
14153,Riley Redbone,['Discussion_Question']
14154,Rizzle,['Other_Pets']
14155,Robimx,['Meet_Memory']
14156,RobinB,['Behavior_Play_Outside']
14157,Robyn and Declan,['Others']
14158,Rolo2014,['Meet_Memory']
14159,Rolosmum,['Others']
14160,RonaldESanchez,"['Discussion_Question', 'Dog_Family']"
14161,RoseJ,['Other_Pets']
14162,Rosiesmum,['Others']
14163,Rosquito,['Meet_Memory']
14164,RossPaws,"['Other_Pets', 'Others']"
14165,Rott,['Behavior_Play_Outside']
14166,Rottncattledog,"['Other_Pets', 'Dog_Film']"
14167,Rundown,"['Breed_Color', 'Behavior_Play_Outside']"
14168,RustyNMe,['Meet_Memory']
14169,Ruthannva,['Behavior_Play_Outside']
14170,RuthieS,['Behavior_Play_Outside']
14171,SEB,['Meet_Memory']
14172,SHR12,['Behavior_Play_Outside']
14173,SRMUNSO,"['Meet_Memory', 'Dog_Family', 'Others']"
14174,SUSAN RICKARDS,['Meet_Memory']
14175,Sailmaster94,['Meet_Memory']
14176,Sam Newman,['Other_Pets']
14177,Sam Willow,['Author_Interest']
14178,SamDoum,['Meet_Memory']
14179,Samantha1085,['Others']
14180,Sambarbie,"['Other_Pets', 'Dog_Daily_Life']"
14181,Sammie2,['Discussion_Question']
14182,SammySmiles,['Meet_Memory']
14183,Sammycool,"['Discussion_Question', 'Emotion']"
14184,Sandy Friend,['Behavior_Play_Outside']
14185,Sanjithepom,['Behavior_Play_Outside']
14186,Sara157,['Meet_Memory']
14187,SaraBear,['Meet_Memory']
14188,SarahJATL,['Other_Pets']
14189,SarahMcFall,['Meet_Memory']
14190,Sarahs Mum,['Behavior_Play_Outside']
14191,Saraq,"['Other_Pets', 'Dog_Family']"
14192,Sary86,['Meet_Memory']
14193,Sassy,['Behavior_Play_Outside']
14194,Savanteen,['Discussion_Question']
14195,Scotland,"['Other_Pets', 'Others']"
14196,ScottK,['Discussion_Question']
14197,Scudda,"['Other_Pets', 'Others']"
14198,Seebald,['Discussion_Question']
14199,Senn,['Meet_Memory']
14200,Seraph,['Other_Pets']
14201,Shakey83,"['Discussion_Question', 'Others']"
14202,Shalva,['Other_Pets']
14203,Shanman40,['Others']
14204,Shanouw,['Author_Interest']
14205,Sharkguys,['Other_Pets']
14206,Sharon44,"['Other_Pets', 'Others']"
14207,SheevaMonster,"['Meet_Memory', 'Welcome_New_Partner']"
14208,Sheila in SA,['Other_Pets']
14209,ShellyLee,"['Other_Pets', 'Others']"
14210,Shelterjunkie01,"['Other_Pets', 'Welcome_New_Partner']"
14211,Shepherdsgrove,['Discussion_Question']
14212,Shynb88,['Author_Interest']
14213,SiamDogSanctuary,['Behavior_Play_Outside']
14214,SigSaurP228,"['Meet_Memory', 'Training']"
14215,SilverLace,['Meet_Memory']
14216,SimonSays,"['Behavior_Play_Outside', 'Others']"
14217,Sirdogalot,"['Meet_Memory', 'Reinforcement_Train_Tip']"
14218,Sirry,['Author_Interest']
14219,SkeezGod,['Meet_Memory']
14220,Sky,['Author_Interest']
14221,SkyDiver,"['Behavior_Play_Outside', 'Others']"
14222,SkyKate,"['Other_Pets', 'Others']"
14223,SkyeAndOx,['Others']
14224,SkylarScout,['Other_Pets']
14225,Slide,['Behavior_Play_Outside']
14226,SmallBoston,['Author_Interest']
14227,Snooks,"['Discussion_Question', 'Training']"
14228,Snowday,"['Behavior_Play_Outside', 'Dog_Family']"
14229,Snowflake343,"['Meet_Memory', 'Others']"
14230,Socks Owner,"['Behavior_Play_Outside', 'Others']"
14231,Sofie,['Meet_Memory']
14232,SophieIsMyPup,['Other_Pets']
14233,Sorcha,"['Discussion_Question', 'Others']"
14234,SpasticDove,['Other_Pets']
14235,Spear,['Others']
14236,Speedy2662,['Behavior_Play_Outside']
14237,Spunky,"['Dog_Family', 'Author_Interest']"
14238,Ssc456,['Meet_Memory']
14239,Standards13,"['Dog_Racing', 'Author_Interest']"
14240,StarMountainKennel,['Discussion_Question']
14241,Starr,"['Meet_Memory', 'Others']"
14242,Steelgeek,"['Behavior_Play_Outside', 'Dog_Family']"
14243,Stephanie Brent,['Behavior_Play_Outside']
14244,Stephanie17s,['Meet_Memory']
14245,Stephen Kahn,['Other_Pets']
14246,Stevie Goodwin,['Others']
14247,Stresskeks,"['Author_Interest', 'Others']"
14248,Sue1967,['Behavior_Play_Outside']
14249,SumosMum,['Meet_Memory']
14250,SunnyPuppy,['Other_Pets']
14251,SuperNova,['Others']
14252,Sushie,"['Discussion_Question', 'Dog_Daily_Life']"
14253,Susie570,['Other_Pets']
14254,Suvi,['Other_Pets']
14255,Svea1172,"['Behavior_Play_Outside', 'Others', 'Training']"
14256,Sweet Pea,['Other_Pets']
14257,Sweethearts,['Others']
14258,SydWhite,['Meet_Memory']
14259,Sylvi,['Other_Pets']
14260,TKSnowe,"['Behavior_Play_Outside', 'Others']"
14261,Taff,"['Discussion_Question', 'Others']"
14262,Taffylad,['Others']
14263,Talkinghalls,['Others']
14264,Tara,['Meet_Memory']
14265,Tarabrood,['Others']
14266,Tarmichelle,['Discussion_Question']
14267,TarraB,['Meet_Memory']
14268,Taylordog,['Discussion_Question']
14269,TeamHAA,"['Meet_Memory', 'Others']"
14270,TedWritesStuff,['Discussion_Question']
14271,TequelLila,"['Dog_Challenge', 'Author_Interest']"
14272,TessieGirl,['Others']
14273,Thairedwine,['Discussion_Question']
14274,The doghouse,['Behavior_Play_Outside']
14275,TheAlertOne,"['Discussion_Question', 'Others']"
14276,TheDarkestMinds,['Other_Pets']
14277,TheDogsBigWilly,['Other_Pets']
14278,ThisIsTucker,['Other_Pets']
14279,Thunderbolt,['Others']
14280,Tiarafamily,"['Other_Pets', 'Others']"
14281,Tiarvi,['Discussion_Question']
14282,Tiffaniffaniffany,['Behavior_Play_Outside']
14283,Tjasa,['Other_Pets']
14284,Tkaya,['Other_Pets']
14285,Tocaya,"['Discussion_Question', 'Others']"
14286,Torichamp,['Behavior_Play_Outside']
14287,TorresFamily,['Discussion_Question']
14288,Toto Blogger,['Behavior_Play_Outside']
14289,Tracysilva21,['Behavior_Play_Outside']
14290,Travelling Dog,['Behavior_Play_Outside']
14291,TrishaSmith,['Behavior_Play_Outside']
14292,TurboElli,"['Behavior_Play_Outside', 'Others']"
14293,Turbolag,"['Meet_Memory', 'Others']"
14294,Twinyos,['Meet_Memory']
14295,TwistedSerpent,['Meet_Memory']
14296,TwoShepherds,"['Meet_Memory', 'Welcome_New_Partner']"
14297,TwoSmall TooBig,['Other_Pets']
14298,Tysolo,['Others']
14299,Tyson4519,['Discussion_Question']
14300,TzuLover,['Meet_Memory']
14301,Uhlexahs,['Other_Pets']
14302,Uncareless,"['Meet_Memory', 'Others']"
14303,Uncle O,['Meet_Memory']
14304,VS Supplies,['Discussion_Question']
14305,Vandenham,"['Behavior_Play_Outside', 'Others']"
14306,Veira,"['Meet_Memory', 'Others']"
14307,Veronica,['Discussion_Question']
14308,Vix,['Meet_Memory']
14309,Vjholding,['Behavior_Play_Outside']
14310,WEINERDOGMAMA,['Discussion_Question']
14311,WHAM,"['Discussion_Question', 'Others']"
14312,WLyons,['Discussion_Question']
14313,WThompson,['Behavior_Play_Outside']
14314,WagAvenue,['Meet_Memory']
14315,Waggy,['Discussion_Question']
14316,Wander,['Behavior_Play_Outside']
14317,Wannabejdm,['Other_Pets']
14318,WeenieSoup,['Author_Interest']
14319,WelliesNBrellas,"['Meet_Memory', 'Others']"
14320,Wellspan,['Others']
14321,Wendydelmo,"['Other_Pets', 'Dog_Daily_Life']"
14322,Wfs226,['Other_Pets']
14323,Whatislucky,['Behavior_Play_Outside']
14324,WhiteGolden,['Meet_Memory']
14325,Whitelity,['Other_Pets']
14326,Whitewolf,['Others']
14327,WicketsMom,['Meet_Memory']
14328,Wild Gardener Jim,['Behavior_Play_Outside']
14329,WildSidePets,"['Dog_Family', 'Author_Interest']"
14330,WilliamFM,['Discussion_Question']
14331,Willow Winds,"['Meet_Memory', 'Others']"
14332,Wowmattsays,"['Discussion_Question', 'Dog_Daily_Life']"
14333,Yatou,['Author_Interest']
14334,Yggdrassil,"['Meet_Memory', 'Others']"
14335,Yorkeranian,['Other_Pets']
14336,Yorkie Mommy,['Meet_Memory']
14337,YouMustLoveDogs,['Meet_Memory']
14338,Zclay,['Other_Pets']
14339,Zelis,"['Discussion_Question', 'Dog_Family', 'Training']"
14340,Zeusophobia,"['Other_Pets', 'Dog_Family']"
14341,ZigZagZoo,['Meet_Memory']
14342,ZiggyLicious,['Behavior_Play_Outside']
14343,abmama,['Other_Pets']
14344,adognamedsnowy,['Discussion_Question']
14345,adsamples,"['Discussion_Question', 'Breed_Color']"
14346,afsanaurmi,['Discussion_Question']
14347,agnwis,['Other_Pets']
14348,aheeejd,['Other_Pets']
14349,airdog,['Discussion_Question']
14350,akani,['Author_Interest']
14351,akitamom,['Behavior_Play_Outside']
14352,aksamsmom,['Author_Interest']
14353,alexandwhiskey,['Behavior_Play_Outside']
14354,alexder,['Meet_Memory']
14355,alexis,['Behavior_Play_Outside']
14356,alexjade,"['Other_Pets', 'Breed_Color', 'Dog_Family']"
14357,alexmercer,"['Behavior_Play_Outside', 'Dog_Giving']"
14358,alirezan,['Discussion_Question']
14359,almulaifi,['Other_Pets']
14360,alys,['Other_Pets']
14361,amanda mogan,['Others']
14362,amazoncheesecake,['Meet_Memory']
14363,amiga,['Behavior_Play_Outside']
14364,amine90,"['Discussion_Question', 'Others']"
14365,amirography,['Behavior_Play_Outside']
14366,amitchell113,"['Behavior_Play_Outside', 'Others']"
14367,amylouise,"['Other_Pets', 'Dog_Daily_Life']"
14368,amyruhmann,['Behavior_Play_Outside']
14369,andystocker,"['Behavior_Play_Outside', 'Others']"
14370,angel411,"['Behavior_Play_Outside', 'Dog_Daily_Life']"
14371,angie418,['Behavior_Play_Outside']
14372,animatedpet,['Meet_Memory']
14373,anitaR,['Discussion_Question']
14374,annielover,"['Behavior_Play_Outside', 'Others']"
14375,antonyreegan,['Others']
14376,apstore,['Author_Interest']
14377,ardehl,"['Behavior_Play_Outside', 'Others']"
14378,arlaurin,"['Other_Pets', 'Others']"
14379,artsygoldfish,['Other_Pets']
14380,ashley,['Other_Pets']
14381,ashleywinston,['Discussion_Question']
14382,asrunaem,['Others']
14383,atlandoll,['Discussion_Question']
14384,atsztoo,['Discussion_Question']
14385,audreyh,['Behavior_Play_Outside']
14386,autoonline,['Meet_Memory']
14387,autumnrose,"['Other_Pets', 'Others']"
14388,axhart,"['Meet_Memory', 'Others']"
14389,ayoitscaio,"['Behavior_Play_Outside', 'Others']"
14390,b52x,['Behavior_Play_Outside']
14391,badgegrooming,['Meet_Memory']
14392,badmumps,['Behavior_Play_Outside']
14393,baileybear253,['Behavior_Play_Outside']
14394,baileysmum,"['Behavior_Play_Outside', 'Others']"
14395,bajingo,['Other_Pets']
14396,bananasammy8,['Meet_Memory']
14397,bdenver,"['Meet_Memory', 'Dog_Family']"
14398,beNjamin,['Meet_Memory']
14399,beanie95,['Discussion_Question']
14400,beanzel,['Others']
14401,becky427,['Behavior_Play_Outside']
14402,beckydean0,['Behavior_Play_Outside']
14403,becmj,['Other_Pets']
14404,bellagirl,['Author_Interest']
14405,beltsnake,['Behavior_Play_Outside']
14406,bentleysmama,['Author_Interest']
14407,berner607,['Author_Interest']
14408,beth7878,['Other_Pets']
14409,bigbill,['Meet_Memory']
14410,blossdanes20,['Behavior_Play_Outside']
14411,blueabz0421,['Meet_Memory']
14412,bluesupero,['Author_Interest']
14413,blueticksakura,"['Behavior_Play_Outside', 'Others']"
14414,boardy63,"['Meet_Memory', 'Dog_Daily_Life']"
14415,bokonon,['Behavior_Play_Outside']
14416,bonner,['Behavior_Play_Outside']
14417,bonniebelka,"['Behavior_Play_Outside', 'Dog_Daily_Life']"
14418,borbist,['Discussion_Question']
14419,bordercoll458,['Behavior_Play_Outside']
14420,boscos momma,['Behavior_Play_Outside']
14421,boxerman,"['Other_Pets', 'Others']"
14422,breakwell1296,['Others']
14423,brettehl,"['Meet_Memory', 'Dog_Film']"
14424,bri104,['Other_Pets']
14425,brmark334,"['Behavior_Play_Outside', 'Others']"
14426,bugcatcherpieish,"['Other_Pets', 'Others']"
14427,bullmastiff76,['Meet_Memory']
14428,buzzdog,['Discussion_Question']
14429,cadcamcon,"['Discussion_Question', 'Others']"
14430,cairotheterrible,['Behavior_Play_Outside']
14431,cajunsmom,['Meet_Memory']
14432,candapack,['Author_Interest']
14433,capa,"['Discussion_Question', 'Training']"
14434,cardell75,['Meet_Memory']
14435,carinamayor,['Discussion_Question']
14436,carlaanne,['Behavior_Play_Outside']
14437,carolsclan,['Others']
14438,carriedog,"['Meet_Memory', 'Others']"
14439,caseyandbella,"['Meet_Memory', 'Dog_Film']"
14440,cc9487,['Other_Pets']
14441,ccclgriffin,['Meet_Memory']
14442,cfroncz,['Behavior_Play_Outside']
14443,cfusionusa,['Discussion_Question']
14444,chamaxsan,['Meet_Memory']
14445,charlie2776,['Behavior_Play_Outside']
14446,charlie64,['Behavior_Play_Outside']
14447,charliedusty,['Behavior_Play_Outside']
14448,chelseadogfaith,"['Meet_Memory', 'Others']"
14449,chelssayy24,['Behavior_Play_Outside']
14450,cherie51,['Others']
14451,chester,['Others']
14452,chichocale,"['Other_Pets', 'Condolences']"
14453,chideb,['Meet_Memory']
14454,chiisaiinu,['Other_Pets']
14455,chikiboom,['Author_Interest']
14456,chrisdefo26,"['Meet_Memory', 'Dog_Challenge']"
14457,chrismt,['Meet_Memory']
14458,chrismx5,['Discussion_Question']
14459,chrissi,"['Meet_Memory', 'Others']"
14460,christina0,['Behavior_Play_Outside']
14461,ciaBrysh,['Meet_Memory']
14462,cindylu,['Behavior_Play_Outside']
14463,cjstroked,['Discussion_Question']
14464,cmiller1017,['Other_Pets']
14465,cmp5172,['Discussion_Question']
14466,coffeelady1980,"['Behavior_Play_Outside', 'Others']"
14467,colinb913,"['Behavior_Play_Outside', 'Dog_Daily_Life']"
14468,cookii,['Other_Pets']
14469,coosa,['Others']
14470,coraline,['Author_Interest']
14471,covinheimer,['Discussion_Question']
14472,cowgirlelisatx,['Meet_Memory']
14473,crazyhershey,['Other_Pets']
14474,crickst,['Other_Pets']
14475,crittershippers14,['Author_Interest']
14476,crystaldogcollargirl,['Meet_Memory']
14477,cshannonpa,['Meet_Memory']
14478,csimkunas6,['Behavior_Play_Outside']
14479,cspr,['Meet_Memory']
14480,customminds,['Meet_Memory']
14481,cybavilla,"['Behavior_Play_Outside', 'Others', 'Training']"
14482,cycy,"['Meet_Memory', 'Others']"
14483,d3dunham,['Meet_Memory']
14484,danai,['Discussion_Question']
14485,danek,['Behavior_Play_Outside']
14486,daniffmom,"['Other_Pets', 'Breed_Color']"
14487,darcy,['Behavior_Play_Outside']
14488,dawn13,['Other_Pets']
14489,dawndove,['Behavior_Play_Outside']
14490,dawngeorge,['Behavior_Play_Outside']
14491,dcwj271182,['Behavior_Play_Outside']
14492,deadxbunny,"['Discussion_Question', 'Others']"
14493,debbiedixon,['Behavior_Play_Outside']
14494,deborahdq,"['Behavior_Play_Outside', 'Others']"
14495,deej,"['Behavior_Play_Outside', 'Others']"
14496,deerfield07,['Author_Interest']
14497,dep33460,['Others']
14498,detkizal,['Behavior_Play_Outside']
14499,diana616,"['Other_Pets', 'Others']"
14500,dididadaya,['Others']
14501,dinerfan,['Other_Pets']
14502,diverbob,['Behavior_Play_Outside']
14503,dm101274,['Other_Pets']
14504,dnabbody,['Other_Pets']
14505,dog4me,['Other_Pets']
14506,doganxiety,['Discussion_Question']
14507,dogclothingoutlet,['Meet_Memory']
14508,dogcrazy,['Meet_Memory']
14509,dogexpert,['Discussion_Question']
14510,doggido,['Behavior_Play_Outside']
14511,doggydog,['Meet_Memory']
14512,doggyrich,['Discussion_Question']
14513,doghugger,['Discussion_Question']
14514,doglover44,['Others']
14515,doglover9999,['Discussion_Question']
14516,dogphreak,"['Meet_Memory', 'Dog_Daily_Life']"
14517,dogracer757,['Meet_Memory']
14518,dogrzq,['Meet_Memory']
14519,dogsbey,"['Behavior_Play_Outside', 'Others']"
14520,dogtrainingsarah,['Behavior_Play_Outside']
14521,dollbaby127,['Behavior_Play_Outside']
14522,dollie,['Other_Pets']
14523,drhemlock2,['Behavior_Play_Outside']
14524,drmin09,['Discussion_Question']
14525,dru924,['Meet_Memory']
14526,dub682,['Others']
14527,dvdcle,"['Meet_Memory', 'Others']"
14528,dvorak01,['Discussion_Question']
14529,dylanheyne,['Discussion_Question']
14530,earthessentials,['Discussion_Question']
14531,eclipse33a,['Discussion_Question']
14532,egan,['Meet_Memory']
14533,egm98,['Author_Interest']
14534,ellabellster,"['Behavior_Play_Outside', 'Welcome_New_Partner']"
14535,ellagb,['Other_Pets']
14536,eloy,['Behavior_Play_Outside']
14537,emily78,"['Other_Pets', 'Others', 'Dog_Daily_Life']"
14538,emmaryan,['Meet_Memory']
14539,emmys2dogs,['Behavior_Play_Outside']
14540,equusartist,['Other_Pets']
14541,espencer,"['Dog_Family', 'Author_Interest']"
14542,evolbob,['Other_Pets']
14543,eyesnotrequired,['Discussion_Question']
14544,facelessjorge,['Meet_Memory']
14545,fellpack,"['Meet_Memory', 'Dog_Family']"
14546,fen,"['Meet_Memory', 'Others']"
14547,fevarts,['Behavior_Play_Outside']
14548,fidelenian,['Other_Pets']
14549,fidogCo,['Discussion_Question']
14550,figothefox,['Others']
14551,finnkeers,['Behavior_Play_Outside']
14552,flintlock,['Meet_Memory']
14553,fmissy,['Author_Interest']
14554,foreveramj,"['Meet_Memory', 'Others']"
14555,fosteringalot,"['Meet_Memory', 'Accident']"
14556,fosty,['Author_Interest']
14557,foxie,['Author_Interest']
14558,fpena1962,['Discussion_Question']
14559,frankienov,"['Discussion_Question', 'Dog_Family']"
14560,friedry,"['Meet_Memory', 'Training']"
14561,frogmommy,['Other_Pets']
14562,fudjithesheepdog,['Discussion_Question']
14563,furfamily,['Others']
14564,gabgonza47,['Behavior_Play_Outside']
14565,gailjin,['Other_Pets']
14566,gailw19,['Behavior_Play_Outside']
14567,garywilson,['Behavior_Play_Outside']
14568,gatordog,['Other_Pets']
14569,genericwhiteguy,['Behavior_Play_Outside']
14570,gevans81,['Discussion_Question']
14571,gillerose,"['Meet_Memory', 'Dog_Family']"
14572,ginab444,['Behavior_Play_Outside']
14573,gmart008,"['Behavior_Play_Outside', 'Dog_Family']"
14574,gnosis,"['Behavior_Play_Outside', 'Others']"
14575,gnup73,['Behavior_Play_Outside']
14576,goforbig,['Behavior_Play_Outside']
14577,goldenpuppies,['Discussion_Question']
14578,goldens4lyfe,['Behavior_Play_Outside']
14579,goobear,['Meet_Memory']
14580,gooberethics,['Other_Pets']
14581,goosetopher,['Behavior_Play_Outside']
14582,gordonberry,['Meet_Memory']
14583,greatalexander,['Behavior_Play_Outside']
14584,greatdanes,['Others']
14585,greentree,"['Meet_Memory', 'Dog_Challenge']"
14586,gromuluss,['Author_Interest']
14587,guavadog,['Behavior_Play_Outside']
14588,gunghojo,"['Behavior_Play_Outside', 'Others']"
14589,gurliekangaroo,['Behavior_Play_Outside']
14590,gwenda,['Meet_Memory']
14591,hamish194,['Behavior_Play_Outside']
14592,hanabags,['Meet_Memory']
14593,hannahemilie,['Others']
14594,hattiedog,['Others']
14595,hedgehog,['Other_Pets']
14596,heidi17,['Meet_Memory']
14597,hellobubs,['Other_Pets']
14598,helpmepeez,['Behavior_Play_Outside']
14599,herculescasey,"['Meet_Memory', 'Others']"
14600,hersheysmom,"['Other_Pets', 'Dog_Tracking']"
14601,hiyatran,['Other_Pets']
14602,hlmcd,['Behavior_Play_Outside']
