,author_name,tag
14148,Rene109,Other_Pets
14149,RestCJ,Author_Interest
14150,RichSad,Others
14151,Riiven,Author_Interest
14152,Rikku,Behavior_Play_Outside
14153,Riley Redbone,Discussion_Question
14154,Rizzle,Other_Pets
14155,Robimx,Meet_Memory
14156,RobinB,Behavior_Play_Outside
14157,Robyn and Declan,Others
14158,Rolo2014,Meet_Memory
14159,Rolosmum,Others
14160,RonaldESanchez,"Dog_Family,Discussion_Question"
14161,RoseJ,Other_Pets
14162,Rosiesmum,Others
14163,Rosquito,Meet_Memory
14164,RossPaws,"Other_Pets,Others"
14165,Rott,Behavior_Play_Outside
14166,Rottncattledog,"Other_Pets,Dog_Film"
14167,Rundown,"Behavior_Play_Outside,Breed_Color"
14168,RustyNMe,Meet_Memory
14169,Ruthannva,Behavior_Play_Outside
14170,RuthieS,Behavior_Play_Outside
14171,SEB,Meet_Memory
14172,SHR12,Behavior_Play_Outside
14173,SRMUNSO,"Dog_Family,Meet_Memory,Others"
14174,SUSAN RICKARDS,Meet_Memory
14175,Sailmaster94,Meet_Memory
14176,Sam Newman,Other_Pets
14177,Sam Willow,Author_Interest
14178,SamDoum,Meet_Memory
14179,Samantha1085,Others
14180,Sambarbie,"Other_Pets,Dog_Daily_Life"
14181,Sammie2,Discussion_Question
14182,SammySmiles,Meet_Memory
14183,Sammycool,"Emotion,Discussion_Question"
14184,Sandy Friend,Behavior_Play_Outside
14185,Sanjithepom,Behavior_Play_Outside
14186,Sara157,Meet_Memory
14187,SaraBear,Meet_Memory
14188,SarahJATL,Other_Pets
14189,SarahMcFall,Meet_Memory
14190,Sarahs Mum,Behavior_Play_Outside
14191,Saraq,"Other_Pets,Dog_Family"
14192,Sary86,Meet_Memory
14193,Sassy,Behavior_Play_Outside
14194,Savanteen,Discussion_Question
14195,Scotland,"Other_Pets,Others"
14196,ScottK,Discussion_Question
14197,Scudda,"Other_Pets,Others"
14198,Seebald,Discussion_Question
14199,Senn,Meet_Memory
14200,Seraph,Other_Pets
14201,Shakey83,"Discussion_Question,Others"
14202,Shalva,Other_Pets
14203,Shanman40,Others
14204,Shanouw,Author_Interest
14205,Sharkguys,Other_Pets
14206,Sharon44,"Other_Pets,Others"
14207,SheevaMonster,"Welcome_New_Partner,Meet_Memory"
14208,Sheila in SA,Other_Pets
14209,ShellyLee,"Other_Pets,Others"
14210,Shelterjunkie01,"Other_Pets,Welcome_New_Partner"
14211,Shepherdsgrove,Discussion_Question
14212,Shynb88,Author_Interest
14213,SiamDogSanctuary,Behavior_Play_Outside
14214,SigSaurP228,"Meet_Memory,Training"
14215,SilverLace,Meet_Memory
14216,SimonSays,"Behavior_Play_Outside,Others"
14217,Sirdogalot,"Reinforcement_Train_Tip,Meet_Memory"
14218,Sirry,Author_Interest
14219,SkeezGod,Meet_Memory
14220,Sky,Author_Interest
14221,SkyDiver,"Behavior_Play_Outside,Others"
14222,SkyKate,"Other_Pets,Others"
14223,SkyeAndOx,Others
14224,SkylarScout,Other_Pets
14225,Slide,Behavior_Play_Outside
14226,SmallBoston,Author_Interest
14227,Snooks,"Discussion_Question,Training"
14228,Snowday,"Dog_Family,Behavior_Play_Outside"
14229,Snowflake343,"Meet_Memory,Others"
14230,Socks Owner,"Behavior_Play_Outside,Others"
14231,Sofie,Meet_Memory
14232,SophieIsMyPup,Other_Pets
14233,Sorcha,"Discussion_Question,Others"
14234,SpasticDove,Other_Pets
14235,Spear,Others
14236,Speedy2662,Behavior_Play_Outside
14237,Spunky,"Dog_Family,Author_Interest"
14238,Ssc456,Meet_Memory
14239,Standards13,"Dog_Racing,Author_Interest"
14240,StarMountainKennel,Discussion_Question
14241,Starr,"Meet_Memory,Others"
14242,Steelgeek,"Dog_Family,Behavior_Play_Outside"
14243,Stephanie Brent,Behavior_Play_Outside
14244,Stephanie17s,Meet_Memory
14245,Stephen Kahn,Other_Pets
14246,Stevie Goodwin,Others
14247,Stresskeks,"Others,Author_Interest"
14248,Sue1967,Behavior_Play_Outside
14249,SumosMum,Meet_Memory
14250,SunnyPuppy,Other_Pets
14251,SuperNova,Others
14252,Sushie,"Discussion_Question,Dog_Daily_Life"
14253,Susie570,Other_Pets
14254,Suvi,Other_Pets
14255,Svea1172,"Behavior_Play_Outside,Training,Others"
14256,Sweet Pea,Other_Pets
14257,Sweethearts,Others
14258,SydWhite,Meet_Memory
14259,Sylvi,Other_Pets
14260,TKSnowe,"Behavior_Play_Outside,Others"
14261,Taff,"Discussion_Question,Others"
14262,Taffylad,Others
14263,Talkinghalls,Others
14264,Tara,Meet_Memory
14265,Tarabrood,Others
14266,Tarmichelle,Discussion_Question
14267,TarraB,Meet_Memory
14268,Taylordog,Discussion_Question
14269,TeamHAA,"Meet_Memory,Others"
14270,TedWritesStuff,Discussion_Question
14271,TequelLila,"Dog_Challenge,Author_Interest"
14272,TessieGirl,Others
14273,Thairedwine,Discussion_Question
14274,The doghouse,Behavior_Play_Outside
14275,TheAlertOne,"Discussion_Question,Others"
14276,TheDarkestMinds,Other_Pets
14277,TheDogsBigWilly,Other_Pets
14278,ThisIsTucker,Other_Pets
14279,Thunderbolt,Others
14280,Tiarafamily,"Other_Pets,Others"
14281,Tiarvi,Discussion_Question
14282,Tiffaniffaniffany,Behavior_Play_Outside
14283,Tjasa,Other_Pets
14284,Tkaya,Other_Pets
14285,Tocaya,"Discussion_Question,Others"
14286,Torichamp,Behavior_Play_Outside
14287,TorresFamily,Discussion_Question
14288,Toto Blogger,Behavior_Play_Outside
14289,Tracysilva21,Behavior_Play_Outside
14290,Travelling Dog,Behavior_Play_Outside
14291,TrishaSmith,Behavior_Play_Outside
14292,TurboElli,"Behavior_Play_Outside,Others"
14293,Turbolag,"Meet_Memory,Others"
14294,Twinyos,Meet_Memory
14295,TwistedSerpent,Meet_Memory
14296,TwoShepherds,"Welcome_New_Partner,Meet_Memory"
14297,TwoSmall TooBig,Other_Pets
14298,Tysolo,Others
14299,Tyson4519,Discussion_Question
14300,TzuLover,Meet_Memory
14301,Uhlexahs,Other_Pets
14302,Uncareless,"Meet_Memory,Others"
14303,Uncle O,Meet_Memory
14304,VS Supplies,Discussion_Question
14305,Vandenham,"Behavior_Play_Outside,Others"
14306,Veira,"Meet_Memory,Others"
14307,Veronica,Discussion_Question
14308,Vix,Meet_Memory
14309,Vjholding,Behavior_Play_Outside
14310,WEINERDOGMAMA,Discussion_Question
14311,WHAM,"Discussion_Question,Others"
14312,WLyons,Discussion_Question
14313,WThompson,Behavior_Play_Outside
14314,WagAvenue,Meet_Memory
14315,Waggy,Discussion_Question
14316,Wander,Behavior_Play_Outside
14317,Wannabejdm,Other_Pets
14318,WeenieSoup,Author_Interest
14319,WelliesNBrellas,"Meet_Memory,Others"
14320,Wellspan,Others
14321,Wendydelmo,"Other_Pets,Dog_Daily_Life"
14322,Wfs226,Other_Pets
14323,Whatislucky,Behavior_Play_Outside
14324,WhiteGolden,Meet_Memory
14325,Whitelity,Other_Pets
14326,Whitewolf,Others
14327,WicketsMom,Meet_Memory
14328,Wild Gardener Jim,Behavior_Play_Outside
14329,WildSidePets,"Dog_Family,Author_Interest"
14330,WilliamFM,Discussion_Question
14331,Willow Winds,"Meet_Memory,Others"
14332,Wowmattsays,"Discussion_Question,Dog_Daily_Life"
14333,Yatou,Author_Interest
14334,Yggdrassil,"Meet_Memory,Others"
14335,Yorkeranian,Other_Pets
14336,Yorkie Mommy,Meet_Memory
14337,YouMustLoveDogs,Meet_Memory
14338,Zclay,Other_Pets
14339,Zelis,"Dog_Family,Discussion_Question,Training"
14340,Zeusophobia,"Other_Pets,Dog_Family"
14341,ZigZagZoo,Meet_Memory
14342,ZiggyLicious,Behavior_Play_Outside
14343,abmama,Other_Pets
14344,adognamedsnowy,Discussion_Question
14345,adsamples,"Discussion_Question,Breed_Color"
14346,afsanaurmi,Discussion_Question
14347,agnwis,Other_Pets
14348,aheeejd,Other_Pets
14349,airdog,Discussion_Question
14350,akani,Author_Interest
14351,akitamom,Behavior_Play_Outside
14352,aksamsmom,Author_Interest
14353,alexandwhiskey,Behavior_Play_Outside
14354,alexder,Meet_Memory
14355,alexis,Behavior_Play_Outside
14356,alexjade,"Other_Pets,Dog_Family,Breed_Color"
14357,alexmercer,"Behavior_Play_Outside,Dog_Giving"
14358,alirezan,Discussion_Question
14359,almulaifi,Other_Pets
14360,alys,Other_Pets
14361,amanda mogan,Others
14362,amazoncheesecake,Meet_Memory
14363,amiga,Behavior_Play_Outside
14364,amine90,"Discussion_Question,Others"
14365,amirography,Behavior_Play_Outside
14366,amitchell113,"Behavior_Play_Outside,Others"
14367,amylouise,"Other_Pets,Dog_Daily_Life"
14368,amyruhmann,Behavior_Play_Outside
14369,andystocker,"Behavior_Play_Outside,Others"
14370,angel411,"Behavior_Play_Outside,Dog_Daily_Life"
14371,angie418,Behavior_Play_Outside
14372,animatedpet,Meet_Memory
14373,anitaR,Discussion_Question
14374,annielover,"Behavior_Play_Outside,Others"
14375,antonyreegan,Others
14376,apstore,Author_Interest
14377,ardehl,"Behavior_Play_Outside,Others"
14378,arlaurin,"Other_Pets,Others"
14379,artsygoldfish,Other_Pets
14380,ashley,Other_Pets
14381,ashleywinston,Discussion_Question
14382,asrunaem,Others
14383,atlandoll,Discussion_Question
14384,atsztoo,Discussion_Question
14385,audreyh,Behavior_Play_Outside
14386,autoonline,Meet_Memory
14387,autumnrose,"Other_Pets,Others"
14388,axhart,"Meet_Memory,Others"
14389,ayoitscaio,"Behavior_Play_Outside,Others"
14390,b52x,Behavior_Play_Outside
14391,badgegrooming,Meet_Memory
14392,badmumps,Behavior_Play_Outside
14393,baileybear253,Behavior_Play_Outside
14394,baileysmum,"Behavior_Play_Outside,Others"
14395,bajingo,Other_Pets
14396,bananasammy8,Meet_Memory
14397,bdenver,"Dog_Family,Meet_Memory"
14398,beNjamin,Meet_Memory
14399,beanie95,Discussion_Question
14400,beanzel,Others
14401,becky427,Behavior_Play_Outside
14402,beckydean0,Behavior_Play_Outside
14403,becmj,Other_Pets
14404,bellagirl,Author_Interest
14405,beltsnake,Behavior_Play_Outside
14406,bentleysmama,Author_Interest
14407,berner607,Author_Interest
14408,beth7878,Other_Pets
14409,bigbill,Meet_Memory
14410,blossdanes20,Behavior_Play_Outside
14411,blueabz0421,Meet_Memory
14412,bluesupero,Author_Interest
14413,blueticksakura,"Behavior_Play_Outside,Others"
14414,boardy63,"Meet_Memory,Dog_Daily_Life"
14415,bokonon,Behavior_Play_Outside
14416,bonner,Behavior_Play_Outside
14417,bonniebelka,"Behavior_Play_Outside,Dog_Daily_Life"
14418,borbist,Discussion_Question
14419,bordercoll458,Behavior_Play_Outside
14420,boscos momma,Behavior_Play_Outside
14421,boxerman,"Other_Pets,Others"
14422,breakwell1296,Others
14423,brettehl,"Dog_Film,Meet_Memory"
14424,bri104,Other_Pets
14425,brmark334,"Behavior_Play_Outside,Others"
14426,bugcatcherpieish,"Other_Pets,Others"
14427,bullmastiff76,Meet_Memory
14428,buzzdog,Discussion_Question
14429,cadcamcon,"Discussion_Question,Others"
14430,cairotheterrible,Behavior_Play_Outside
14431,cajunsmom,Meet_Memory
14432,candapack,Author_Interest
14433,capa,"Discussion_Question,Training"
14434,cardell75,Meet_Memory
14435,carinamayor,Discussion_Question
14436,carlaanne,Behavior_Play_Outside
14437,carolsclan,Others
14438,carriedog,"Meet_Memory,Others"
14439,caseyandbella,"Dog_Film,Meet_Memory"
14440,cc9487,Other_Pets
14441,ccclgriffin,Meet_Memory
14442,cfroncz,Behavior_Play_Outside
14443,cfusionusa,Discussion_Question
14444,chamaxsan,Meet_Memory
14445,charlie2776,Behavior_Play_Outside
14446,charlie64,Behavior_Play_Outside
14447,charliedusty,Behavior_Play_Outside
14448,chelseadogfaith,"Meet_Memory,Others"
14449,chelssayy24,Behavior_Play_Outside
14450,cherie51,Others
14451,chester,Others
14452,chichocale,"Other_Pets,Condolences"
14453,chideb,Meet_Memory
14454,chiisaiinu,Other_Pets
14455,chikiboom,Author_Interest
14456,chrisdefo26,"Dog_Challenge,Meet_Memory"
14457,chrismt,Meet_Memory
14458,chrismx5,Discussion_Question
14459,chrissi,"Meet_Memory,Others"
14460,christina0,Behavior_Play_Outside
14461,ciaBrysh,Meet_Memory
14462,cindylu,Behavior_Play_Outside
14463,cjstroked,Discussion_Question
14464,cmiller1017,Other_Pets
14465,cmp5172,Discussion_Question
14466,coffeelady1980,"Behavior_Play_Outside,Others"
14467,colinb913,"Behavior_Play_Outside,Dog_Daily_Life"
14468,cookii,Other_Pets
14469,coosa,Others
14470,coraline,Author_Interest
14471,covinheimer,Discussion_Question
14472,cowgirlelisatx,Meet_Memory
14473,crazyhershey,Other_Pets
14474,crickst,Other_Pets
14475,crittershippers14,Author_Interest
14476,crystaldogcollargirl,Meet_Memory
14477,cshannonpa,Meet_Memory
14478,csimkunas6,Behavior_Play_Outside
14479,cspr,Meet_Memory
14480,customminds,Meet_Memory
14481,cybavilla,"Behavior_Play_Outside,Training,Others"
14482,cycy,"Meet_Memory,Others"
14483,d3dunham,Meet_Memory
14484,danai,Discussion_Question
14485,danek,Behavior_Play_Outside
14486,daniffmom,"Other_Pets,Breed_Color"
14487,darcy,Behavior_Play_Outside
14488,dawn13,Other_Pets
14489,dawndove,Behavior_Play_Outside
14490,dawngeorge,Behavior_Play_Outside
14491,dcwj271182,Behavior_Play_Outside
14492,deadxbunny,"Discussion_Question,Others"
14493,debbiedixon,Behavior_Play_Outside
14494,deborahdq,"Behavior_Play_Outside,Others"
14495,deej,"Behavior_Play_Outside,Others"
14496,deerfield07,Author_Interest
14497,dep33460,Others
14498,detkizal,Behavior_Play_Outside
14499,diana616,"Other_Pets,Others"
14500,dididadaya,Others
14501,dinerfan,Other_Pets
14502,diverbob,Behavior_Play_Outside
14503,dm101274,Other_Pets
14504,dnabbody,Other_Pets
14505,dog4me,Other_Pets
14506,doganxiety,Discussion_Question
14507,dogclothingoutlet,Meet_Memory
14508,dogcrazy,Meet_Memory
14509,dogexpert,Discussion_Question
14510,doggido,Behavior_Play_Outside
14511,doggydog,Meet_Memory
14512,doggyrich,Discussion_Question
14513,doghugger,Discussion_Question
14514,doglover44,Others
14515,doglover9999,Discussion_Question
14516,dogphreak,"Meet_Memory,Dog_Daily_Life"
14517,dogracer757,Meet_Memory
14518,dogrzq,Meet_Memory
14519,dogsbey,"Behavior_Play_Outside,Others"
14520,dogtrainingsarah,Behavior_Play_Outside
14521,dollbaby127,Behavior_Play_Outside
14522,dollie,Other_Pets
14523,drhemlock2,Behavior_Play_Outside
14524,drmin09,Discussion_Question
14525,dru924,Meet_Memory
14526,dub682,Others
14527,dvdcle,"Meet_Memory,Others"
14528,dvorak01,Discussion_Question
14529,dylanheyne,Discussion_Question
14530,earthessentials,Discussion_Question
14531,eclipse33a,Discussion_Question
14532,egan,Meet_Memory
14533,egm98,Author_Interest
14534,ellabellster,"Welcome_New_Partner,Behavior_Play_Outside"
14535,ellagb,Other_Pets
14536,eloy,Behavior_Play_Outside
14537,emily78,"Other_Pets,Others,Dog_Daily_Life"
14538,emmaryan,Meet_Memory
14539,emmys2dogs,Behavior_Play_Outside
14540,equusartist,Other_Pets
14541,espencer,"Dog_Family,Author_Interest"
14542,evolbob,Other_Pets
14543,eyesnotrequired,Discussion_Question
14544,facelessjorge,Meet_Memory
14545,fellpack,"Dog_Family,Meet_Memory"
14546,fen,"Meet_Memory,Others"
14547,fevarts,Behavior_Play_Outside
14548,fidelenian,Other_Pets
14549,fidogCo,Discussion_Question
14550,figothefox,Others
14551,finnkeers,Behavior_Play_Outside
14552,flintlock,Meet_Memory
14553,fmissy,Author_Interest
14554,foreveramj,"Meet_Memory,Others"
14555,fosteringalot,"Accident,Meet_Memory"
14556,fosty,Author_Interest
14557,foxie,Author_Interest
14558,fpena1962,Discussion_Question
14559,frankienov,"Dog_Family,Discussion_Question"
14560,friedry,"Meet_Memory,Training"
14561,frogmommy,Other_Pets
14562,fudjithesheepdog,Discussion_Question
14563,furfamily,Others
14564,gabgonza47,Behavior_Play_Outside
14565,gailjin,Other_Pets
14566,gailw19,Behavior_Play_Outside
14567,garywilson,Behavior_Play_Outside
14568,gatordog,Other_Pets
14569,genericwhiteguy,Behavior_Play_Outside
14570,gevans81,Discussion_Question
14571,gillerose,"Dog_Family,Meet_Memory"
14572,ginab444,Behavior_Play_Outside
14573,gmart008,"Dog_Family,Behavior_Play_Outside"
14574,gnosis,"Behavior_Play_Outside,Others"
14575,gnup73,Behavior_Play_Outside
14576,goforbig,Behavior_Play_Outside
14577,goldenpuppies,Discussion_Question
14578,goldens4lyfe,Behavior_Play_Outside
14579,goobear,Meet_Memory
14580,gooberethics,Other_Pets
14581,goosetopher,Behavior_Play_Outside
14582,gordonberry,Meet_Memory
14583,greatalexander,Behavior_Play_Outside
14584,greatdanes,Others
14585,greentree,"Dog_Challenge,Meet_Memory"
14586,gromuluss,Author_Interest
14587,guavadog,Behavior_Play_Outside
14588,gunghojo,"Behavior_Play_Outside,Others"
14589,gurliekangaroo,Behavior_Play_Outside
14590,gwenda,Meet_Memory
14591,hamish194,Behavior_Play_Outside
14592,hanabags,Meet_Memory
14593,hannahemilie,Others
14594,hattiedog,Others
14595,hedgehog,Other_Pets
14596,heidi17,Meet_Memory
14597,hellobubs,Other_Pets
14598,helpmepeez,Behavior_Play_Outside
14599,herculescasey,"Meet_Memory,Others"
14600,hersheysmom,"Other_Pets,Dog_Tracking"
14601,hiyatran,Other_Pets
14602,hlmcd,Behavior_Play_Outside
14603,hogwildmike,Behavior_Play_Outside
14604,howcouldi,Meet_Memory
14605,hurk666,Behavior_Play_Outside
14606,huskylover908,Behavior_Play_Outside
14607,huskysizeguy,Behavior_Play_Outside
14608,iGreyhoundz,Meet_Memory
14609,iLovePits,Discussion_Question
14610,icecreamcone,Behavior_Play_Outside
14611,idhulipa,Author_Interest
14612,ilaria,Author_Interest
14613,ilikecoldsoda,Meet_Memory
14614,ilovemydogs,"Dog_Family,Discussion_Question"
14615,iluvmymastiff,Behavior_Play_Outside
14616,imvs,Discussion_Question
14617,innermusic,Behavior_Play_Outside
14618,irandogshop,Discussion_Question
14619,isillyme,"Behavior_Play_Outside,Others,Dog_Daily_Life"
14620,jackson55,Discussion_Question
14621,jacobpup,Behavior_Play_Outside
14622,jaimelouise,Others
14623,jambeck123,Behavior_Play_Outside
14624,janetfdoss,"Dog_Family,Author_Interest"
14625,jde30ster,"Others,Dog_Giving"
14626,jds,Other_Pets
14627,jedge76,Meet_Memory
14628,jeff,Behavior_Play_Outside
14629,jelew1985,Behavior_Play_Outside
14630,jennakellogg,Meet_Memory
14631,jeramy850,Meet_Memory
14632,jessica C,Other_Pets
14633,jettsmom,Other_Pets
14634,jfsebastian,Behavior_Play_Outside
14635,jgirl1989,Behavior_Play_Outside
14636,jgraevell,"Behavior_Play_Outside,Others"
14637,jienster,Discussion_Question
14638,jksob,"Behavior_Play_Outside,Others,Dog_Daily_Life"
14639,jlawrence,Meet_Memory
14640,jleb886,"Other_Pets,Others"
14641,joandlily,Meet_Memory
14642,johanne,Meet_Memory
14643,john7,"Training,Author_Interest"
14644,johnbnyc,Behavior_Play_Outside
14645,johnners55,Meet_Memory
14646,johnnyrays,Meet_Memory
14647,jonwise,Discussion_Question
14648,journey13,Behavior_Play_Outside
14649,joyeric,Others
14650,jrd5853,Other_Pets
14651,jrlild,Other_Pets
14652,jrmpk316,"Discussion_Question,Others"
14653,jtbonne,Others
14654,jtyson,Author_Interest
14655,judah,Meet_Memory
14656,jujubear,Meet_Memory
14657,justjayne,"Behavior_Play_Outside,Others,Flying_Disc"
14658,jvanerem,"Behavior_Play_Outside,Others"
14659,jworley,Discussion_Question
14660,k9kibbles,Meet_Memory
14661,k9pawrenthood,Behavior_Play_Outside
14662,kanar125,Author_Interest
14663,karasovera,"Other_Pets,Others"
14664,kat880024,Behavior_Play_Outside
14665,katdub,Behavior_Play_Outside
14666,katemay15,"Other_Pets,Others"
14667,katespetcorner,Other_Pets
14668,kathy mccarty,Others
14669,katieothomas,Meet_Memory
14670,katiespuppies,Discussion_Question
14671,kayladane84,Author_Interest
14672,kdriskk,Author_Interest
14673,kecougle,Behavior_Play_Outside
14674,keegancathy,Meet_Memory
14675,keegen456,"Other_Pets,Welcome_New_Partner"
14676,keekster,Meet_Memory
14677,kellylou89,Others
14678,kelsitree,Behavior_Play_Outside
14679,kevin75951,Behavior_Play_Outside
14680,kfay,Other_Pets
14681,kg12168,Others
14682,khalodtrd,Author_Interest
14683,kiiiiiilo,Discussion_Question
14684,kissesandkuddles,"Other_Pets,Others"
14685,kitsune,Meet_Memory
14686,knox,Meet_Memory
14687,kobracks,Meet_Memory
14688,kosvic2004,"Emotion,Meet_Memory"
14689,krcoltd,Other_Pets
14690,krystalgem85,Other_Pets
14691,kstavert,Behavior_Play_Outside
14692,l4urenstew4rt,Others
14693,lAbbott,Other_Pets
14694,labradooodlex,Meet_Memory
14695,labradorann,"Meet_Memory,Others"
14696,lachance12,Behavior_Play_Outside
14697,ladygoth,Behavior_Play_Outside
14698,ladykitty,"Meet_Memory,Others"
14699,lafguy,Meet_Memory
14700,lampshade9909,"Behavior_Play_Outside,Dog_Giving"
14701,lauradamasio,Discussion_Question
14702,laureng05,Meet_Memory
14703,lazyjane,Behavior_Play_Outside
14704,lebon,Meet_Memory
14705,lees,Others
14706,leftshark,Meet_Memory
14707,lelandsmum1,Other_Pets
14708,leny,"Discussion_Question,Others"
14709,lilycoonhound,Meet_Memory
14710,littlejoey,"Dog_Pray,Meet_Memory"
14711,liverpoolshihtzuchaser,Meet_Memory
14712,ljmuir,Other_Pets
14713,llis45,Others
14714,loldogvideos,Others
14715,looneycooney,"Dog_Family,Author_Interest"
14716,lopezoscar03,"Meet_Memory,Others"
14717,lorco52,"Dog_Film,Meet_Memory"
14718,lord konan,Meet_Memory
14719,loveMYdogz,Others
14720,loveanimals,Discussion_Question
14721,lovelylittledoggys,Other_Pets
14722,lovemyfurrykiddos,Others
14723,lovemytj,Behavior_Play_Outside
14724,lovewalter1234,Other_Pets
14725,lovr4beagle,Meet_Memory
14726,luckyKaitou,"Meet_Memory,Dog_Giving"
14727,luvsocks,Other_Pets
14728,luxyandlunasmama,"Dog_Family,Discussion_Question,Others"
14729,mackenziepiper,Other_Pets
14730,madaboutdogsltd,Discussion_Question
14731,maddiepants,Other_Pets
14732,maggie11081,Others
14733,magicdogs,Other_Pets
14734,maliaam6,"Meet_Memory,Dog_Giving"
14735,malinois16,Author_Interest
14736,mamaandmax,Behavior_Play_Outside
14737,maplectan,Behavior_Play_Outside
14738,marcavanti,Meet_Memory
14739,markjoyner,Meet_Memory
14740,markpein05,Discussion_Question
14741,marypie,Other_Pets
14742,mastiffmommaX3,Meet_Memory
14743,mavislil,"Behavior_Play_Outside,Others"
14744,max13,Other_Pets
14745,mckenna14love,Discussion_Question
14746,meandmyshadow,Meet_Memory
14747,medulash,Meet_Memory
14748,meeerylou,Behavior_Play_Outside
14749,megabyte,"Other_Pets,Welcome_New_Partner,Others"
14750,megadrive,Meet_Memory
14751,melaniemuc,Other_Pets
14752,melodiethomsen,Discussion_Question
14753,menmydogz,Others
14754,miha,"Author_Interest,Dog_Tracking"
14755,mikegen2,"Other_Pets,Others"
14756,mikensparrow,Behavior_Play_Outside
14757,mimis2,Meet_Memory
14758,mirabai,Other_Pets
14759,miranda08,"Behavior_Play_Outside,Others"
14760,missbunnypenny,"Discussion_Question,Others"
14761,mohannad,"Behavior_Play_Outside,Others"
14762,mollymalone,Meet_Memory
14763,momofzack731,Meet_Memory
14764,monickle1963,Others
14765,monirul,Discussion_Question
14766,moonmang,"Dog_Family,Discussion_Question"
14767,moony,"Other_Pets,Breed_Color"
14768,mrfish,Discussion_Question
14769,mrsblazerx,Others
14770,mrsdmag,"Other_Pets,Others"
14771,mrsmcgowan07,"Discussion_Question,Dog_Daily_Life"
14772,mrsvaulx,Behavior_Play_Outside
14773,mshriver1,Behavior_Play_Outside
14774,mslip,Behavior_Play_Outside
14775,muttmama,Meet_Memory
14776,muttnutt,Meet_Memory
14777,mweiss,"Emotion,Author_Interest"
14778,mxxmic,Meet_Memory
14779,my sukee,Discussion_Question
14780,myamoo13,Other_Pets
14781,mydoodlelife,Behavior_Play_Outside
14782,mylovelydog,Behavior_Play_Outside
14783,mythilus,Meet_Memory
14784,mzjazz2u,Meet_Memory
14785,naessly,Other_Pets
14786,nala8514,Others
14787,nataliabravo,"Behavior_Play_Outside,Others"
14788,natalienettle,"Behavior_Play_Outside,Training,Others"
14789,natashadog,Author_Interest
14790,nburt22,Behavior_Play_Outside
14791,nepa,"Other_Pets,Others"
14792,nerdbridge,Other_Pets
14793,nerdybirdy,Meet_Memory
14794,nicedog,Behavior_Play_Outside
14795,nick210,Author_Interest
14796,niki,Behavior_Play_Outside
14797,nikkidown,Discussion_Question
14798,nikkiluvsu15,Other_Pets
14799,nikkimarie17,Other_Pets
14800,ninnix85,Meet_Memory
14801,nocallbells,"Other_Pets,Dog_Family"
14802,noididntwantmysteak,"Behavior_Play_Outside,Others"
14803,noodles84,Behavior_Play_Outside
14804,offcamber,"Behavior_Play_Outside,Training,Others"
14805,ohhaiimeg,Meet_Memory
14806,ohmypawd,Behavior_Play_Outside
14807,oilslick,Meet_Memory
14808,oldcarver,"Discussion_Question,Others"
14809,oldladydog,Others
14810,painter,"Meet_Memory,Dog_Giving"
14811,pakito01002,Discussion_Question
14812,palastog,Discussion_Question
14813,pandy,Meet_Memory
14814,pantibone,Discussion_Question
14815,patco444,"Meet_Memory,Others"
14816,pawse,Author_Interest
14817,pencilportraits,Other_Pets
14818,pennymonster,Behavior_Play_Outside
14819,pesobunny,Behavior_Play_Outside
14820,petsandpaws,"Other_Pets,Others"
14821,phylline,Others
14822,picklepower,Other_Pets
14823,pipkin,Discussion_Question
14824,pixie mitzi,Discussion_Question
14825,pixie1991,Meet_Memory
14826,polgara16,Other_Pets
14827,poli,Meet_Memory
14828,poochiesmoochies,Meet_Memory
14829,prettyprincess86,Discussion_Question
14830,privera322,"Behavior_Play_Outside,Others"
14831,prplhazing,Other_Pets
14832,puppybooth,Meet_Memory
14833,puppypaws0123,Other_Pets
14834,puppypower,Meet_Memory
14835,puppytrainingknowledge,Author_Interest
14836,pupsluvr,"Other_Pets,Dog_Giving"
14837,pyrmania,Others
14838,pyro0328,Other_Pets
14839,rachpatch87,Other_Pets
14840,raemei,"Dog_Family,Meet_Memory,Breed_Color"
14841,rainybritania097,"Dog_Film,Meet_Memory"
14842,ralph124c41,Behavior_Play_Outside
14843,rann224,Meet_Memory
14844,rascal dog,Others
14845,rcinga,Behavior_Play_Outside
14846,rckinrobin007,"Behavior_Play_Outside,Others"
14847,rcleary171,Author_Interest
14848,rebbschush,"Dog_Family,Meet_Memory"
14849,rebekahrai,Behavior_Play_Outside
14850,redtick,Other_Pets
14851,reinelic,"Other_Pets,Dog_Film"
14852,rhodey83,Discussion_Question
14853,rickyjose,Other_Pets
14854,ridgeback,Others
14855,rik6230,Discussion_Question
14856,rob6465,"Other_Pets,Breed_Color"
14857,robertshaw,Others
14858,roboboyo,Author_Interest
14859,rockyann,Behavior_Play_Outside
14860,ron and rosco,Other_Pets
14861,ronwheezly,Meet_Memory
14862,rotti2012,Author_Interest
14863,rpuckett,Other_Pets
14864,rudy,Author_Interest
14865,rxonmymind,Discussion_Question
14866,rydden213,Others
14867,ryleesmommy,Meet_Memory
14868,sally568,Meet_Memory
14869,sallyb,Others
14870,salukigirl,Others
14871,sammieb,"Meet_Memory,Others"
14872,sammyhenrys7,Behavior_Play_Outside
14873,sandy1983,"Meet_Memory,Others"
14874,sanega75,Behavior_Play_Outside
14875,sansoni5,Behavior_Play_Outside
